keyword,name,averSalary,number
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,14000,2
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,12200,5
python,陕西省,10666,9
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,14000,2
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,10666,9
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,14000,2
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,10666,9
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,14000,2
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11000,10
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,14000,2
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11000,10
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,15666,3
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,15666,3
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8500,11
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15708,6
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15250,7
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,8750,2
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15250,7
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,13000,1
python,山东省,9750,4
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15250,7
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,13000,1
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,15250,7
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,14468,8
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8416,12
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11136,11
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11833,12
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,5500,2
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12000,10
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13583,9
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12045,11
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12045,11
python,上海市,18875,4
python,江苏省,14000,6
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12045,11
python,上海市,18875,4
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12083,12
python,上海市,18875,4
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,18785,7
python,浙江省,8666,3
python,四川省,12083,12
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,20187,8
python,浙江省,8666,3
python,四川省,12083,12
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,20187,8
python,浙江省,8666,3
python,四川省,11730,13
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,6500,1
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,20187,8
python,浙江省,8666,3
python,四川省,11730,13
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,14250,2
python,黑龙江省,8250,2
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,20187,8
python,浙江省,8666,3
python,四川省,11730,13
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
python,河南省,8692,13
python,贵州省,5750,2
python,天津市,1500,1
python,福建省,7166,3
python,吉林省,14500,1
python,湖北省,13625,4
python,山西省,10250,2
python,河北省,7166,3
python,甘肃省,12000,2
python,山东省,9800,5
python,辽宁省,12833,3
python,黑龙江省,8250,2
python,湖南省,19000,1
python,江西省,8000,1
python,重庆市,8773,97
python,北京市,13275,10
python,广东省,20187,8
python,浙江省,8666,3
python,四川省,11730,13
python,上海市,18400,5
python,江苏省,14571,7
python,陕西省,11538,13
